name,zip_code,city,state_code,address,phone,categories,id,is_close,price,rating,review_number,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19
Mezetto,10002,New York,NY,161 E Houston St_New York_ NY 10002_,(212) 933-4587,mediterranean;seafood;breakfast_brunch;,mezetto-new-york,FALSE,$$,4,420,,,,,,,,,,,,,,,,,,,
Barawine,10027,New York,NY,200 Lenox Ave_New York_ NY 10027_,(646) 756-4154,wine_bars;,barawine-new-york,FALSE,$$,3.5,245,,,,,,,,,,,,,,,,,,,
Bondurants,10028,New York,NY,303 E 85th St_New York_ NY 10028_,(212) 249-1509,American_newbeerbar;,bondurants-new-york,FALSE,$$,4,367,,,,,,,,,,,,,,,,,,,
Sevilla Restaurant,10014,New York,NY,62 Charles St_New York_ NY 10014_,(212) 929-3189,spanish;bars;seafood;,sevilla-restaurant-new-york,FALSE,$$,4,341,,,,,,,,,,,,,,,,,,,
Hearth,10009,New York,NY,403 E 12th St_New York_ NY 10009_,(646) 602-1300,American_newItalianbreakfast_brunch;,hearth-new-york,FALSE,$$$,4,570,,,,,,,,,,,,,,,,,,,
Sal Anthony's,10003,New York,NY,226 3rd Ave_New York_ NY 10003_,(212) 982-9030,Italian,sal-anthonys-new-york-2,FALSE,$$,5,6,,,,,,,,,,,,,,,,,,,
Che Cafe,10003,New York,NY,86 E 7th St_New York_ NY 10003_,(212) 420-1250,empanadas;cheesesteaks;,che-cafe-new-york-2,FALSE,$,5,28,,,,,,,,,,,,,,,,,,,
Via Quadronno,10021,New York,NY,25 E 73rd St_New York_ NY 10021_,(212) 650-9880,sandwiches;Italian,via-quadronno-new-york,FALSE,$$,4,416,,,,,,,,,,,,,,,,,,,
Latin Bites,10021,New York,NY,419 E 70th St_New York_ NY 10021_,(212) 585-4250,latin;tradamerican;,latin-bites-new-york,FALSE,$,4.5,24,,,,,,,,,,,,,,,,,,,
La Cerveceria,10003,New York,NY,65 2nd Ave_New York_ NY 10003_,(212) 777-6965,latin;peruvian;tapasmallplates;,la-cerveceria-new-york,FALSE,$$,4,569,,,,,,,,,,,,,,,,,,,
Flex Mussels,10011,New York,NY,154 W 13th St_New York_ NY 10011_,(212) 229-0222,seafood;bars;breakfast_brunch;,flex-mussels-new-york-2,FALSE,$$$,4,708,,,,,,,,,,,,,,,,,,,
Clay,10027,New York,NY,553 Manhattan Ave_New York_ NY 10027_,(212) 729-1850,American_newbars;,clay-new-york-3,FALSE,$$$,4.5,34,,,,,,,,,,,,,,,,,,,
Dorlan's Tavern & Oyster Bar,10038,New York,NY,213 Front St_New York_ NY 10038_,(212) 779-2222,seafood;,dorlans-tavern-and-oyster-bar-new-york,FALSE,$$,4,105,,,,,,,,,,,,,,,,,,,
Socarrat Paella Bar - Chelsea,10011,New York,NY,259 W 19th St_New York_ NY 10011_,(212) 462-1000,spanish;tapas;tapasmallplates;,socarrat-paella-bar-chelsea-new-york-3,FALSE,$$$,4,966,,,,,,,,,,,,,,,,,,,
Tocqueville Restaurant,10003,New York,NY,1 E 15th St_New York_ NY 10003_,(212) 647-1515,American_newfrench;,tocqueville-restaurant-new-york-2,FALSE,$$$$,4,308,,,,,,,,,,,,,,,,,,,
Spice Symphony,10022,New York,NY,150 E 50th St_New York_ NY 10022_,(212) 300-4869,chinese;indpak;bars;,spice-symphony-new-york-3,FALSE,$$,4,52,,,,,,,,,,,,,,,,,,,
Supper,10009,New York,NY,156 E 2nd St_New York_ NY 10009_,(212) 477-7600,Italian,supper-new-york,FALSE,$$,4,1043,,,,,,,,,,,,,,,,,,,
Sugar East,10065,New York,NY,1125 1st Ave_New York_ NY 10065_,(212) 832-4610,speakeasies;lounges;American_new,sugar-east-new-york,FALSE,$$,4.5,14,,,,,,,,,,,,,,,,,,,
Mexicue,10011,New York,NY,160 8th Ave_New York_ NY 10011_,(212) 555-1212,bars;mexican;bbq;,mexicue-new-york-10,FALSE,$$,3.5,19,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KazuNori  | The Original Hand Roll Bar,10001,New York,NY,15 W 28th St_New York_ NY 10001_,(347) 594-5940,sushi;Japanese,kazunori-the-original-hand-roll-bar-new-york-2,FALSE,$$,4.5,178,,,,,,,,,,,,,,,,,,,
Via Emilia,10010,New York,NY,47 E 21st St_New York_ NY 10010_,(212) 505-3072,Italianwine_bars;,via-emilia-new-york,FALSE,$$,4,270,,,,,,,,,,,,,,,,,,,
Troquet,10013,New York,NY,155 Grand St_New York_ NY 10013_,(212) 343-4295,french;wine_bars;,troquet-new-york-3,FALSE,$$$,4.5,23,,,,,,,,,,,,,,,,,,,
Acappella,7020,Edgewater,NJ,163 Old River Rd_Edgewater_ NJ 07020_,(201) 840-0163,Italian,acappella-edgewater,FALSE,$$$,3.5,30,,,,,,,,,,,,,,,,,,,
Gelso & Grand,10013,New York,NY,186 Grand St_New York_ NY 10013_,(212) 226-1600,Italianpastashops;pizza;,gelso-and-grand-new-york,FALSE,$$,4,312,,,,,,,,,,,,,,,,,,,
Bodrum Mediterranean Restaurant,10024,New York,NY,584 Amsterdam Ave_New York_ NY 10024_,(212) 799-2806,mediterranean;pizza;breakfast_brunch;,bodrum-mediterranean-restaurant-new-york,FALSE,$$,4,298,,,,,,,,,,,,,,,,,,,
Shalel Lounge,10023,New York,NY,65 W 70th St_New York_ NY 10023_,(212) 873-2300,lounges;moroccan;,shalel-lounge-new-york,FALSE,$$,4,508,,,,,,,,,,,,,,,,,,,
Kiki's,10002,New York,NY,130 Division St_New York_ NY 10002_,(646) 882-7052,greek;mediterranean;,kikis-new-york,FALSE,$$,4.5,309,,,,,,,,,,,,,,,,,,,
Sushi Nakazawa,10014,New York,NY,23 Commerce St_New York_ NY 10014_,(212) 924-2212,Japanesesushi;seafood;,sushi-nakazawa-new-york,FALSE,$$$$,4.5,914,,,,,,,,,,,,,,,,,,,
Grand Banks,10013,New York,NY,Pier 25_Hudson River Park_New York_ NY 10013_,(212) 660-6312,bars;seafood;American_new,grand-banks-new-york,FALSE,$$$,4,243,,,,,,,,,,,,,,,,,,,
ABC Cocina,10003,New York,NY,38 E 19th St_New York_ NY 10003_,(212) 677-2233,latin;tapasmallplates;,abc-cocina-new-york,FALSE,$$$,4,676,,,,,,,,,,,,,,,,,,,
TEISUI,10001,New York,NY,246 5th Ave_New York_ NY 10001_,(917) 388-3596,Japanese,teisui-new-york,FALSE,$$$$,4.5,37,,,,,,,,,,,,,,,,,,,
Conmigo,10128,New York,NY,1685 1st Ave_New York_ NY 10128_,(212) 256-0056,cocktailbars;tacos;,conmigo-new-york,FALSE,$$$,3,29,,,,,,,,,,,,,,,,,,,
Aroqa,10011,New York,NY,206 9th Ave_New York_ NY 10011_,(646) 678-5471,indpak;cocktailbars;,aroqa-new-york,FALSE,$$$,5,24,,,,,,,,,,,,,,,,,,,
Society Cafe,10011,New York,NY,52 W 13th St_New York_ NY 10011_,(212) 300-4525,American_newcafes;breakfast_brunch;,society-cafe-new-york-2,FALSE,$$$,4.5,22,,,,,,,,,,,,,,,,,,,
Pinto Garden,10011,New York,NY,117 W 10th St_New York_ NY 10011_,(212) 366-5455,thai;asianfusion;chicken_wings;,pinto-garden-new-york-3,FALSE,$$,4,51,,,,,,,,,,,,,,,,,,,
Offside Tavern,10011,New York,NY,137 W 14th St_New York_ NY 10011_,(917) 388-3956,sportsbars;,offside-tavern-new-york,FALSE,$,4.5,19,,,,,,,,,,,,,,,,,,,
Kingsley,10009,New York,NY,190 Ave B_New York_ NY 10009_,(212) 674-4500,American_newfrench;bars;,kingsley-new-york-2,FALSE,$$$,4,85,,,,,,,,,,,,,,,,,,,
Community Food & Juice,10025,New York,NY,2893 Broadway_New York_ NY 10025_,(212) 665-2800,American_newbreakfast_brunch;,community-food-and-juice-new-york,FALSE,$$,3.5,754,,,,,,,,,,,,,,,,,,,
Crispo,10011,New York,NY,240 W 14th St_New York_ NY 10011_,(212) 229-1818,Italian,crispo-new-york,FALSE,$$$,4,782,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bistro Les Amis,10012,New York,NY,180 Spring St_New York_ NY 10012_,(212) 226-8645,french;,bistro-les-amis-new-york,FALSE,$$,4,278,,,,,,,,,,,,,,,,,,,
Pretto,10024,New York,NY,417 Amsterdam Ave_New York_ NY 10024_,(212) 362-1180,Italian,pretto-new-york,FALSE,$$,4,34,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Royal Munkey,10010,New York,NY,438 2nd Ave_New York_ NY 10010_,(646) 863-2249,indpak;cocktailbars;,the-royal-munkey-new-york,FALSE,$$$,4.5,171,,,,,,,,,,,,,,,,,,,
The Ribbon,10023,New York,NY,20 W 72nd St_New York_ NY 10023_,(212) 787-5656,American_new,the-ribbon-new-york,FALSE,$$$,3.5,227,,,,,,,,,,,,,,,,,,,
Atoboy,10016,New York,NY,43 E 28th St_New York_ NY 10016_,(646) 476-7217,korean;tapasmallplates;asianfusion;,atoboy-new-york,FALSE,$$$,4,99,,,,,,,,,,,,,,,,,,,
Blue Dog Kitchen Bar,10019,New York,NY,308 W 50th St_New York_ NY 10019_,(212) 459-0700,cocktailbars;breakfast_brunch;American_new,blue-dog-kitchen-bar-new-york-3,FALSE,$$,4,688,,,,,,,,,,,,,,,,,,,
Maiella,11109,Long Island City,NY,4610 Center Blvd_Long Island City_ NY 11109_,(718) 606-1770,Italianseafood;breakfast_brunch;,maiella-long-island-city,FALSE,$$$,4.5,398,,,,,,,,,,,,,,,,,,,
Aurora Soho,10013,New York,NY,510 Broome St_New York_ NY 10013_,(212) 334-9020,Italianbreakfast_brunch;wine_bars;,aurora-soho-new-york,FALSE,$$$,4,318,,,,,,,,,,,,,,,,,,,
Fig & Olive - Meatpacking,10014,New York,NY,420 W 13th St_New York_ NY 10014_,(212) 924-1200,mediterranean;bars;venues;,fig-and-olive-meatpacking-new-york,FALSE,$$$,3.5,1135,,,,,,,,,,,,,,,,,,,
Anella,11222,Brooklyn,NY,222 Franklin St_Brooklyn_ NY 11222_,(718) 389-8100,American_new,anella-brooklyn,FALSE,$$,4,336,,,,,,,,,,,,,,,,,,,
Ovest Pizzoteca,10001,New York,NY,513 W 27th St_New York_ NY 10001_,(212) 967-4392,pizza;Italiancocktailbars;,ovest-pizzoteca-new-york,FALSE,$$,4,417,,,,,,,,,,,,,,,,,,,
Vinateria,10026,New York,NY,2211 Frederick Douglass Blvd_New York_ NY 10026_,(212) 662-8462,Italianspanish;seafood;,vinateria-new-york-3,FALSE,$$,4,294,,,,,,,,,,,,,,,,,,,
Mokja,10028,New York,NY,1663 1st Ave_New York_ NY 10028_,(646) 707-0991,korean;asianfusion;,mokja-new-york-4,FALSE,$$,4,62,,,,,,,,,,,,,,,,,,,
Ootoya Greenwich Village,10003,New York,NY,41 E 11th St_New York_ NY 10003_,(212) 473-4300,Japanese,ootoya-greenwich-village-new-york,FALSE,$$,4,169,,,,,,,,,,,,,,,,,,,
Dig Inn,10025,New York,NY,2884 Broadway_New York_ NY 10025_,(212) 776-4047,American_new,dig-inn-new-york-14,FALSE,$$,4,197,,,,,,,,,,,,,,,,,,,
Adrienne's Pizzabar,10004,New York,NY,54 Stone St_New York_ NY 10004_,(212) 248-3838,pizza;Italianbeerbar;,adriennes-pizzabar-new-york,FALSE,$$,4,1177,,,,,,,,,,,,,,,,,,,
Piccolo Cafe,10023,New York,NY,313 Amsterdam Ave_New York_ NY 10023_,(212) 873-0962,Italiancafes;wine_bars;,piccolo-cafe-new-york-3,FALSE,$$,3.5,391,,,,,,,,,,,,,,,,,,,
Bar Fortuna,10011,New York,NY,62 W 9th St_New York_ NY 10011_,(212) 353-8400,cocktailbars;,bar-fortuna-new-york,FALSE,$$,4.5,11,,,,,,,,,,,,,,,,,,,
Thai Market,10025,New York,NY,960 Amsterdam Ave_New York_ NY 10025_,(212) 280-4575,thai;noodles;soup;,thai-market-new-york,FALSE,$$,4,769,,,,,,,,,,,,,,,,,,,
Coffeemania,10018,New York,NY,1065 Ave Of The Americas_New York_ NY 10018_,(212) 221-2510,American_newcoffee;breakfast_brunch;,coffeemania-new-york-2,FALSE,$$,4,104,,,,,,,,,,,,,,,,,,,
Vino Levantino,10025,New York,NY,210 W 94th St_New York_ NY 10025_,(212) 280-3333,mediterranean;wine_bars;breakfast_brunch;,vino-levantino-new-york,FALSE,$$,4,165,,,,,,,,,,,,,,,,,,,
ZZ's Clam Bar,10012,New York,NY,169 Thompson St_New York_ NY 10012_,(212) 254-3000,seafood;bars;,zzs-clam-bar-new-york,FALSE,$$$$,4.5,77,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmarks,10017,New York,NY,299 Madison Ave_Library Hotel_New York_ NY 10017_,(212) 204-5498,bars;,bookmarks-new-york,FALSE,$$$,3.5,158,,,,,,,,,,,,,,,,,,,
Land,10024,New York,NY,450 Amsterdam Ave_New York_ NY 10024_,(212) 501-8121,thai;,land-new-york,FALSE,$$,4,887,,,,,,,,,,,,,,,,,,,
Mulino a Vino,10014,New York,NY,337 W 14th St_New York_ NY 10014_,(855) 343-4513,Italianwine_bars;,mulino-a-vino-new-york-2,FALSE,$$$,4,138,,,,,,,,,,,,,,,,,,,
Zia Maria,10011,New York,NY,318 W 23rd St_New York_ NY 10011_,(212) 524-9200,Italianpizza;,zia-maria-new-york,FALSE,$$,4,84,,,,,,,,,,,,,,,,,,,
Burp Bowl Cafe,10010,New York,NY,134 E 27th St_New York_ NY 10010_,(917) 396-9777,Japanesechinese;noodles;,burp-bowl-cafe-new-york-6,FALSE,$,4,67,,,,,,,,,,,,,,,,,,,
Workshop,10021,New York,NY,1415 2nd Ave_New York_ NY 10021_,(646) 861-0999,bars;sandwiches;,workshop-new-york-7,FALSE,$$,5,8,,,,,,,,,,,,,,,,,,,
Han Dynasty,10003,New York,NY,90 3rd Ave_New York_ NY 10003_,(212) 390-8685,chinese;soup;bars;,han-dynasty-new-york,FALSE,$$,4,862,,,,,,,,,,,,,,,,,,,
While We Were Young,10014,New York,NY,183 W 10th St_New York_ NY 10014_,(917) 675-6272,American_newcocktailbars;,while-we-were-young-new-york,FALSE,$$$,4,48,,,,,,,,,,,,,,,,,,,
SOUTHGATE Bar & Restaurant,10019,New York,NY,154 Central Park S_JW Marriott Essex House New York_New York_ NY 10019_,(212) 484-5120,American_newcocktailbars;wine_bars;,southgate-bar-and-restaurant-new-york-4,FALSE,$$$,3.5,149,,,,,,,,,,,,,,,,,,,
Gallow Green,10001,New York,NY,542 W 27th St_New York_ NY 10001_,(212) 564-1662,cocktailbars;American_new,gallow-green-new-york,FALSE,$$$,3.5,525,,,,,,,,,,,,,,,,,,,
Citizens of Chelsea,10001,New York,NY,401 W 25th St_New York_ NY 10001_,(646) 649-3079,coffee;breakfast_brunch;australian;,citizens-of-chelsea-new-york,FALSE,$$,4,161,,,,,,,,,,,,,,,,,,,
Tableside Italian Cook Shoppe,10003,New York,NY,345 E 6th St_New York_ NY 10003_,(646) 852-6498,Italian,tableside-italian-cook-shoppe-new-york,FALSE,$$,4.5,30,,,,,,,,,,,,,,,,,,,
Risotteria Melotti,10003,New York,NY,309 E 5th St_New York_ NY 10003_,(646) 755-8939,Italiangluten_free;wine_bars;,risotteria-melotti-new-york-5,FALSE,$$,4.5,184,,,,,,,,,,,,,,,,,,,
The Penrose,10028,New York,NY,1590 2nd Ave_New York_ NY 10028_,(212) 203-2751,gastropubs;bars;,the-penrose-new-york,FALSE,$$,4,739,,,,,,,,,,,,,,,,,,,
foreign_name,10012,New York,NY,222 Lafayette St_New York_ NY 10012_,(646) 882-1939,vietnamese;breakfast_brunch;asianfusion;,error id,FALSE,$$,4,314,,,,,,,,,,,,,,,,,,,
Jackson's Eatery | Bar,11101,Long Island City,NY,10-37 Jackson Ave_Long Island City_ NY 11101_,(347) 649-1721,bars;tradamerican;breakfast_brunch;,jacksons-eatery-bar-long-island-city-2,FALSE,$$,4,71,,,,,,,,,,,,,,,,,,,
Antique Garage Tribeca,10013,New York,NY,313 Church St_New York_ NY 10013_,(212) 226-0066,mediterranean;Italiangreek;,antique-garage-tribeca-new-york,FALSE,$$$,4,22,,,,,,,,,,,,,,,,,,,
The Catalina,10036,New York,NY,675A 9th Ave_New York_ NY 10036_,(212) 541-4000,bars;pizza;burgers;,the-catalina-new-york-3,FALSE,$$,4,153,,,,,,,,,,,,,,,,,,,
White Gold Butchers,10024,New York,NY,375 Amsterdam Ave_New York_ NY 10024_,(212) 362-8731,butcher;breakfast_brunch;,white-gold-butchers-new-york,FALSE,$$,3.5,103,,,,,,,,,,,,,,,,,,,
Tastings Social for Izakaya MB & Mountain Bird,10029,New York,NY,251 E 110th St_New York_ NY 10029_,(212) 744-4422,french;,tastings-social-for-izakaya-mb-and-mountain-bird-new-york,FALSE,$$$,4.5,76,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sevilla Restaurant,10014,New York,NY,62 Charles St_New York_ NY 10014_,(212) 929-3189,spanish;bars;seafood;,sevilla-restaurant-new-york,FALSE,$$,4,341,,,,,,,,,,,,,,,,,,,
Hearth,10009,New York,NY,403 E 12th St_New York_ NY 10009_,(646) 602-1300,American_newItalianbreakfast_brunch;,hearth-new-york,FALSE,$$$,4,570,,,,,,,,,,,,,,,,,,,
Sal Anthony's,10003,New York,NY,226 3rd Ave_New York_ NY 10003_,(212) 982-9030,Italian,sal-anthonys-new-york-2,FALSE,$$,5,6,,,,,,,,,,,,,,,,,,,
Che Cafe,10003,New York,NY,86 E 7th St_New York_ NY 10003_,(212) 420-1250,empanadas;cheesesteaks;,che-cafe-new-york-2,FALSE,$,5,28,,,,,,,,,,,,,,,,,,,
Via Quadronno,10021,New York,NY,25 E 73rd St_New York_ NY 10021_,(212) 650-9880,sandwiches;Italian,via-quadronno-new-york,FALSE,$$,4,416,,,,,,,,,,,,,,,,,,,
Latin Bites,10021,New York,NY,419 E 70th St_New York_ NY 10021_,(212) 585-4250,latin;tradamerican;,latin-bites-new-york,FALSE,$,4.5,24,,,,,,,,,,,,,,,,,,,
La Cerveceria,10003,New York,NY,65 2nd Ave_New York_ NY 10003_,(212) 777-6965,latin;peruvian;tapasmallplates;,la-cerveceria-new-york,FALSE,$$,4,569,,,,,,,,,,,,,,,,,,,
Flex Mussels,10011,New York,NY,154 W 13th St_New York_ NY 10011_,(212) 229-0222,seafood;bars;breakfast_brunch;,flex-mussels-new-york-2,FALSE,$$$,4,708,,,,,,,,,,,,,,,,,,,
Clay,10027,New York,NY,553 Manhattan Ave_New York_ NY 10027_,(212) 729-1850,American_newbars;,clay-new-york-3,FALSE,$$$,4.5,34,,,,,,,,,,,,,,,,,,,
Dorlan's Tavern & Oyster Bar,10038,New York,NY,213 Front St_New York_ NY 10038_,(212) 779-2222,seafood;,dorlans-tavern-and-oyster-bar-new-york,FALSE,$$,4,105,,,,,,,,,,,,,,,,,,,
Socarrat Paella Bar - Chelsea,10011,New York,NY,259 W 19th St_New York_ NY 10011_,(212) 462-1000,spanish;tapas;tapasmallplates;,socarrat-paella-bar-chelsea-new-york-3,FALSE,$$$,4,966,,,,,,,,,,,,,,,,,,,
Tocqueville Restaurant,10003,New York,NY,1 E 15th St_New York_ NY 10003_,(212) 647-1515,American_newfrench;,tocqueville-restaurant-new-york-2,FALSE,$$$$,4,308,,,,,,,,,,,,,,,,,,,
Spice Symphony,10022,New York,NY,150 E 50th St_New York_ NY 10022_,(212) 300-4869,chinese;indpak;bars;,spice-symphony-new-york-3,FALSE,$$,4,52,,,,,,,,,,,,,,,,,,,
Supper,10009,New York,NY,156 E 2nd St_New York_ NY 10009_,(212) 477-7600,Italian,supper-new-york,FALSE,$$,4,1043,,,,,,,,,,,,,,,,,,,
Sugar East,10065,New York,NY,1125 1st Ave_New York_ NY 10065_,(212) 832-4610,speakeasies;lounges;American_new,sugar-east-new-york,FALSE,$$,4.5,14,,,,,,,,,,,,,,,,,,,
Mexicue,10011,New York,NY,160 8th Ave_New York_ NY 10011_,(212) 555-1212,bars;mexican;bbq;,mexicue-new-york-10,FALSE,$$,3.5,19,,,,,,,,,,,,,,,,,,,
The Cannibal Beer & Butcher,10016,New York,NY,113 E 29th St_New York_ NY 10016_,(212) 686-5480,butcher;beerbar;burgers;,the-cannibal-beer-and-butcher-new-york,FALSE,$$,4,413,,,,,,,,,,,,,,,,,,,
49 Monroe,10002,New York,NY,49 Monroe St_New York_ NY 10002_,(917) 472-7732,bars;french;Italian,49-monroe-new-york-4,FALSE,$$,4.5,55,,,,,,,,,,,,,,,,,,,
